aphia_id,RankName,ScientificName,ScientificNameAuthor,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,ScientificNameWithAuthor
137111,Species,Tursiops truncatus,"(Montagu, 1821)",Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,,truncatus,,"Tursiops truncatus Montagu, 1821"
